comp,match_id,date,player,team,npxg,npg,peng,goals
WC2018,7562,2018-06-26,Aziz Eraltay Behich,Australia,0.1177,0,0,0
WC2018,7562,2018-06-26,Mathew Leckie,Australia,0.1921,0,0,0
WC2018,7562,2018-06-26,Mile Jedinak,Australia,0.422,0,0,0
WC2018,7562,2018-06-26,Aaron Mooy,Australia,0.009,0,0,0
WC2018,7562,2018-06-26,Robbie Kruse,Australia,0.0,0,0,0
WC2018,7562,2018-06-26,Tom Rogić,Australia,0.2792,0,0,0
WC2018,7562,2018-06-26,Tomi Jurić,Australia,0.0,0,0,0
WC2018,7562,2018-06-26,Pedro David Gallese Quiróz,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,Luis Jan Piers Advíncula Castrillón,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,Christian Guillermo Martín Ramos Garagay,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,Anderson Santamaría Bardales,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,Miguel Ángel Trauco Saavedra,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,Renato Fabrizio Tapia Cortijo,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,Víctor Yoshimar Yotún Flores,Peru,0.0057,0,0,0
WC2018,7562,2018-06-26,André Martín Carrillo Díaz,Peru,0.0397,1,0,1
WC2018,7562,2018-06-26,Édison Michael Flores Peralta,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,Christian Alberto Cueva Bravo,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,José Paolo Guerrero Gonzáles,Peru,0.291,1,0,1
WC2018,7562,2018-06-26,Pedro Jesús Aquino Sánchez,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,Tim Cahill,Australia,0.2419,0,0,0
WC2018,7562,2018-06-26,Daniel Arzani,Australia,0.0595,0,0,0
WC2018,7562,2018-06-26,Christopher Paolo César Hurtado Huertas,Peru,0.0,0,0,0
WC2018,7562,2018-06-26,Jackson Irvine,Australia,0.0,0,0,0
WC2018,7562,2018-06-26,Wilder José Cartagena Mendoza,Peru,0.0,0,0,0
WC2018,7571,2018-06-28,Khadim N'Diaye,Senegal,0.0,0,0,0
WC2018,7571,2018-06-28,Lamine Gassama,Senegal,0.0,0,0,0
WC2018,7571,2018-06-28,Salif Sané,Senegal,0.0203,0,0,0
WC2018,7571,2018-06-28,Kalidou Koulibaly,Senegal,0.0,0,0,0
WC2018,7571,2018-06-28,Youssouf Sabaly,Senegal,0.0,0,0,0
WC2018,7571,2018-06-28,Cheikhou Kouyaté,Senegal,0.0,0,0,0
WC2018,7571,2018-06-28,Idrissa Gana Gueye,Senegal,0.0,0,0,0
WC2018,7571,2018-06-28,Ismaïla Sarr,Senegal,0.1152,0,0,0
WC2018,7571,2018-06-28,Keita Baldé Diao,Senegal,0.0332,0,0,0
WC2018,7571,2018-06-28,Sadio Mané,Senegal,0.0472,0,0,0
WC2018,7571,2018-06-28,M'Baye Babacar Niang,Senegal,0.145,0,0,0
WC2018,7571,2018-06-28,David Ospina Ramírez,Colombia,0.0,0,0,0
WC2018,7571,2018-06-28,Santiago Arias Naranjo,Colombia,0.0,0,0,0
WC2018,7571,2018-06-28,Yerry Fernando Mina González,Colombia,0.058,1,0,1
WC2018,7571,2018-06-28,Davinson Sánchez Mina,Colombia,0.0,0,0,0
WC2018,7571,2018-06-28,Johan Andrés Mojica Palacio,Colombia,0.0,0,0,0
WC2018,7571,2018-06-28,Carlos Alberto Sánchez Moreno,Colombia,0.0,0,0,0
WC2018,7571,2018-06-28,Andrés Mateus Uribe Villa,Colombia,0.0,0,0,0
WC2018,7571,2018-06-28,Juan Fernando Quintero Paniagua,Colombia,0.0482,0,0,0
WC2018,7571,2018-06-28,James David Rodríguez Rubio,Colombia,0.0,0,0,0
WC2018,7571,2018-06-28,Juan Guillermo Cuadrado Bello,Colombia,0.0,0,0,0
WC2018,7571,2018-06-28,Radamel Falcao García Zárate,Colombia,0.1134,0,0,0
WC2018,7571,2018-06-28,Luis Fernando Muriel Fruto,Colombia,0.0653,0,0,0
WC2018,7571,2018-06-28,Moussa Wagué,Senegal,0.0,0,0,0
WC2018,7571,2018-06-28,Pape Moussa Konaté,Senegal,0.0,0,0,0
WC2018,7571,2018-06-28,Jefferson Andrés Lerma Solís,Colombia,0.0,0,0,0
WC2018,7571,2018-06-28,Diafra Sakho,Senegal,0.0,0,0,0
WC2018,7571,2018-06-28,Miguel Ángel Borja Hernández,Colombia,0.0,0,0,0
WC2018,7568,2018-06-27,Yann Sommer,Switzerland,0.0,0,0,0
WC2018,7568,2018-06-27,Stephan Lichtsteiner,Switzerland,0.0187,0,0,0
WC2018,7568,2018-06-27,Fabian Lukas Schär,Switzerland,0.0,0,0,0
WC2018,7568,2018-06-27,Manuel Obafemi Akanji,Switzerland,0.0,0,0,0
WC2018,7568,2018-06-27,Ricardo Iván Rodríguez Araya,Switzerland,0.007,0,0,0
WC2018,7568,2018-06-27,Valon Behrami,Switzerland,0.0191,0,0,0
WC2018,7568,2018-06-27,Granit Xhaka,Switzerland,0.0,0,0,0
WC2018,7568,2018-06-27,Xherdan Shaqiri,Switzerland,0.0,0,0,0
WC2018,7568,2018-06-27,Blerim Džemaili,Switzerland,0.5794,1,0,1
WC2018,7568,2018-06-27,Breel-Donald Embolo,Switzerland,0.0811,0,0,0
WC2018,7568,2018-06-27,Mario Gavranović,Switzerland,0.1532,0,0,0
WC2018,7568,2018-06-27,Keylor Navas Gamboa,Costa Rica,0.0,0,0,0
WC2018,7568,2018-06-27,Johnny Acosta Zamora,Costa Rica,0.0,0,0,0
WC2018,7568,2018-06-27,Giancarlo González Castro,Costa Rica,0.0,0,0,0
WC2018,7568,2018-06-27,Kendall Jamaal Waston Manley,Costa Rica,0.1312,1,0,1
WC2018,7568,2018-06-27,Cristian Gamboa Luna,Costa Rica,0.0339,0,0,0
WC2018,7568,2018-06-27,Bryan Oviedo,Costa Rica,0.0771,0,0,0
WC2018,7568,2018-06-27,Celso Borges Mora,Costa Rica,0.2297,0,0,0
WC2018,7568,2018-06-27,David Alberto Guzmán Pérez,Costa Rica,0.0263,0,0,0
WC2018,7568,2018-06-27,Bryan Ruiz González,Costa Rica,0.0,0,0,0
WC2018,7568,2018-06-27,Daniel Colindres Solera,Costa Rica,0.121,0,0,0
WC2018,7568,2018-06-27,Joel Nathaniel Campbell Samuels,Costa Rica,0.1736,0,0,0
WC2018,7568,2018-06-27,Denis Lemi Zakaria Lako Lado,Switzerland,0.0,0,0,0
WC2018,7568,2018-06-27,Josip Drmic,Switzerland,0.3611,1,0,1
WC2018,7568,2018-06-27,Rodney Wallace,Costa Rica,0.0,0,0,0
WC2018,7568,2018-06-27,Michael Lang,Switzerland,0.0,0,0,0
WC2018,7568,2018-06-27,Rándall Azofeifa Corrales,Costa Rica,0.0,0,0,0
WC2018,7568,2018-06-27,Ian Rey Smith Quiros,Costa Rica,0.0,0,0,0
WC2018,7530,2018-06-16,Hugo Lloris,France,0.0,0,0,0
WC2018,7530,2018-06-16,Benjamin Pavard,France,0.0308,0,0,0
WC2018,7530,2018-06-16,Raphaël Varane,France,0.0,0,0,0
WC2018,7530,2018-06-16,Samuel Yves Umtiti,France,0.007,0,0,0
WC2018,7530,2018-06-16,Lucas Hernández Pi,France,0.1159,0,0,0
WC2018,7530,2018-06-16,N'Golo Kanté,France,0.0,0,0,0
WC2018,7530,2018-06-16,Corentin Tolisso,France,0.0,0,0,0
WC2018,7530,2018-06-16,Paul Pogba,France,0.0507,0,0,0
WC2018,7530,2018-06-16,Kylian Mbappé Lottin,France,0.0116,0,0,0
WC2018,7530,2018-06-16,Ousmane Dembélé,France,0.0,0,0,0
WC2018,7530,2018-06-16,Antoine Griezmann,France,0.5528,0,1,1
WC2018,7530,2018-06-16,Mathew Ryan,Australia,0.0,0,0,0
WC2018,7530,2018-06-16,Josh Risdon,Australia,0.0445,0,0,0
WC2018,7530,2018-06-16,Trent Sainsbury,Australia,0.0,0,0,0
WC2018,7530,2018-06-16,Mark Milligan,Australia,0.0,0,0,0
WC2018,7530,2018-06-16,Aziz Eraltay Behich,Australia,0.0121,0,0,0
WC2018,7530,2018-06-16,Mathew Leckie,Australia,0.14,0,0,0
WC2018,7530,2018-06-16,Mile Jedinak,Australia,0.0,0,1,1
WC2018,7530,2018-06-16,Aaron Mooy,Australia,0.0,0,0,0
WC2018,7530,2018-06-16,Robbie Kruse,Australia,0.0,0,0,0
WC2018,7530,2018-06-16,Tom Rogić,Australia,0.0,0,0,0
WC2018,7530,2018-06-16,Andrew Nabbout,Australia,0.0,0,0,0
WC2018,7530,2018-06-16,Tomi Jurić,Australia,0.0,0,0,0
WC2018,7530,2018-06-16,Olivier Giroud,France,0.0,0,0,0
WC2018,7530,2018-06-16,Nabil Fekir,France,0.0093,0,0,0
WC2018,7530,2018-06-16,Jackson Irvine,Australia,0.0,0,0,0
WC2018,7530,2018-06-16,Blaise Matuidi,France,0.0,0,0,0
WC2018,7530,2018-06-16,Daniel Arzani,Australia,0.0,0,0,0
WC2018,7558,2018-06-25,Néstor Fernando Muslera Micol,Uruguay,0.0,0,0,0
WC2018,7558,2018-06-25,José Martín Cáceres Silva,Uruguay,0.2512,0,0,0
WC2018,7558,2018-06-25,Sebastián Coates Nión,Uruguay,0.0,0,0,0
WC2018,7558,2018-06-25,Diego Roberto Godín Leal,Uruguay,0.2085,0,0,0
WC2018,7558,2018-06-25,Diego Sebastián Laxalt Suárez,Uruguay,0.019,0,0,0
WC2018,7558,2018-06-25,Lucas Torreira Di Pascua,Uruguay,0.026,0,0,0
WC2018,7558,2018-06-25,Nahitan Michel Nández Acosta,Uruguay,0.0,0,0,0
WC2018,7558,2018-06-25,Matías Vecino Falero,Uruguay,0.0128,0,0,0
WC2018,7558,2018-06-25,Rodrigo Bentancur Colmán,Uruguay,0.4453,0,0,0
WC2018,7558,2018-06-25,Edinson Roberto Cavani Gómez,Uruguay,0.9791,1,0,1
WC2018,7558,2018-06-25,Luis Alberto Suárez Díaz,Uruguay,0.1216,1,0,1
WC2018,7558,2018-06-25,Igor Akinfeev,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Igor Smolnikov,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Ilya Kutepov,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Sergei Ignashevich,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Fedor Kudryashov,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Roman Zobnin,Russia,0.0228,0,0,0
WC2018,7558,2018-06-25,Yury Gazinskiy,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Aleksandr Samedov,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Aleksey Miranchuk,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Denis Cheryshev,Russia,0.0864,0,0,0
WC2018,7558,2018-06-25,Artem Dzyuba,Russia,0.071,0,0,0
WC2018,7558,2018-06-25,Mário Figueira Fernandes,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Daler Kuzyaev,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Fyodor Smolov,Russia,0.0,0,0,0
WC2018,7558,2018-06-25,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,0.3701,0,0,0
WC2018,7558,2018-06-25,Cristian Gabriel Rodríguez Barrotti,Uruguay,0.049,0,0,0
WC2018,7558,2018-06-25,Maximiliano Gómez González,Uruguay,0.0,0,0,0
WC2018,7583,2018-07-02,Alisson Ramsés Becker,Brazil,0.0,0,0,0
WC2018,7583,2018-07-02,Fágner Conserva Lemos,Brazil,0.0,0,0,0
WC2018,7583,2018-07-02,Thiago Emiliano da Silva,Brazil,0.0,0,0,0
WC2018,7583,2018-07-02,João Miranda de Souza Filho,Brazil,0.0,0,0,0
WC2018,7583,2018-07-02,Filipe Luís Kasmirski,Brazil,0.0,0,0,0
WC2018,7583,2018-07-02,Carlos Henrique Casimiro,Brazil,0.0,0,0,0
WC2018,7583,2018-07-02,José Paulo Bezzera Maciel Júnior,Brazil,0.1231,0,0,0
WC2018,7583,2018-07-02,Willian Borges da Silva,Brazil,0.0524,0,0,0
WC2018,7583,2018-07-02,Philippe Coutinho Correia,Brazil,0.4778,0,0,0
WC2018,7583,2018-07-02,Neymar da Silva Santos Junior,Brazil,1.5065,1,0,1
WC2018,7583,2018-07-02,Gabriel Fernando de Jesus,Brazil,0.2386,0,0,0
WC2018,7583,2018-07-02,Francisco Guillermo Ochoa Magaña,Mexico,0.0,0,0,0
WC2018,7583,2018-07-02,Edson Omar Álvarez Velázquez,Mexico,0.0,0,0,0
WC2018,7583,2018-07-02,Hugo Ayala Castro,Mexico,0.046,0,0,0
WC2018,7583,2018-07-02,Carlos Joel Salcedo Hernández,Mexico,0.0545,0,0,0
WC2018,7583,2018-07-02,Jesús Daniel Gallardo Vasconcelos,Mexico,0.0387,0,0,0
WC2018,7583,2018-07-02,Héctor Miguel Herrera López,Mexico,0.0763,0,0,0
WC2018,7583,2018-07-02,Rafael Márquez Álvarez,Mexico,0.0,0,0,0
WC2018,7583,2018-07-02,José Andrés Guardado Hernández,Mexico,0.0682,0,0,0
WC2018,7583,2018-07-02,Hirving Rodrigo Lozano Bahena,Mexico,0.1147,0,0,0
WC2018,7583,2018-07-02,Carlos Alberto Vela Garrido,Mexico,0.0917,0,0,0
WC2018,7583,2018-07-02,Javier Hernández Balcázar,Mexico,0.0,0,0,0
WC2018,7583,2018-07-02,Miguel Arturo Layún Prado,Mexico,0.0247,0,0,0
WC2018,7583,2018-07-02,Jonathan dos Santos Ramírez,Mexico,0.0,0,0,0
WC2018,7583,2018-07-02,Raúl Alonso Jiménez Rodríguez,Mexico,0.0679,0,0,0
WC2018,7583,2018-07-02,Fernando Luiz Roza,Brazil,0.0,0,0,0
WC2018,7583,2018-07-02,Roberto Firmino Barbosa de Oliveira,Brazil,0.922,1,0,1
WC2018,7583,2018-07-02,Marcos Aoás Corrêa,Brazil,0.0,0,0,0
WC2018,7547,2018-06-21,Kasper Schmeichel,Denmark,0.0,0,0,0
WC2018,7547,2018-06-21,Henrik Dalsgaard,Denmark,0.0,0,0,0
WC2018,7547,2018-06-21,Simon Thorup Kjær,Denmark,0.0,0,0,0
WC2018,7547,2018-06-21,Andreas Christensen,Denmark,0.0,0,0,0
WC2018,7547,2018-06-21,Jens Stryger Larsen,Denmark,0.0853,0,0,0
WC2018,7547,2018-06-21,Lasse Schöne,Denmark,0.0,0,0,0
WC2018,7547,2018-06-21,Thomas Delaney,Denmark,0.1978,0,0,0
WC2018,7547,2018-06-21,Yussuf Yurary Poulsen,Denmark,0.0,0,0,0
WC2018,7547,2018-06-21,Christian Dannemann Eriksen,Denmark,0.173,1,0,1
WC2018,7547,2018-06-21,Pione Sisto Ifolo Emirmija,Denmark,0.1455,0,0,0
WC2018,7547,2018-06-21,Nicolai Jørgensen,Denmark,0.2253,0,0,0
WC2018,7547,2018-06-21,Mathew Ryan,Australia,0.0,0,0,0
WC2018,7547,2018-06-21,Josh Risdon,Australia,0.0,0,0,0
WC2018,7547,2018-06-21,Trent Sainsbury,Australia,0.0,0,0,0
WC2018,7547,2018-06-21,Mark Milligan,Australia,0.0,0,0,0
WC2018,7547,2018-06-21,Aziz Eraltay Behich,Australia,0.0,0,0,0
WC2018,7547,2018-06-21,Aaron Mooy,Australia,0.0451,0,0,0
WC2018,7547,2018-06-21,Mile Jedinak,Australia,0.0,0,1,1
WC2018,7547,2018-06-21,Mathew Leckie,Australia,0.39,0,0,0
WC2018,7547,2018-06-21,Robbie Kruse,Australia,0.097,0,0,0
WC2018,7547,2018-06-21,Andrew Nabbout,Australia,0.0,0,0,0
WC2018,7547,2018-06-21,Tom Rogić,Australia,0.0846,0,0,0
WC2018,7547,2018-06-21,Martin Braithwaite Christensen,Denmark,0.0415,0,0,0
WC2018,7547,2018-06-21,Andreas Evald Cornelius,Denmark,0.146,0,0,0
WC2018,7547,2018-06-21,Daniel Arzani,Australia,0.012,0,0,0
WC2018,7547,2018-06-21,Tomi Jurić,Australia,0.0,0,0,0
WC2018,7547,2018-06-21,Jackson Irvine,Australia,0.0,0,0,0
WC2018,7535,2018-06-17,Keylor Navas Gamboa,Costa Rica,0.0,0,0,0
WC2018,7535,2018-06-17,Johnny Acosta Zamora,Costa Rica,0.0,0,0,0
WC2018,7535,2018-06-17,Giancarlo González Castro,Costa Rica,0.2047,0,0,0
WC2018,7535,2018-06-17,Óscar Esau Duarte Gaitán,Costa Rica,0.0599,0,0,0
WC2018,7535,2018-06-17,Cristian Gamboa Luna,Costa Rica,0.0066,0,0,0
WC2018,7535,2018-06-17,Francisco Javier Calvo Quesada,Costa Rica,0.0561,0,0,0
WC2018,7535,2018-06-17,Celso Borges Mora,Costa Rica,0.0686,0,0,0
WC2018,7535,2018-06-17,David Alberto Guzmán Pérez,Costa Rica,0.0,0,0,0
WC2018,7535,2018-06-17,Bryan Ruiz González,Costa Rica,0.1057,0,0,0
WC2018,7535,2018-06-17,Johan Alberto Venegas Ulloa,Costa Rica,0.0,0,0,0
WC2018,7535,2018-06-17,Marcos Danilo Ureña Porras,Costa Rica,0.0671,0,0,0
WC2018,7535,2018-06-17,Vladimir Stojković,Serbia,0.0,0,0,0
WC2018,7535,2018-06-17,Branislav Ivanović,Serbia,0.0,0,0,0
WC2018,7535,2018-06-17,Nikola Milenković,Serbia,0.0,0,0,0
WC2018,7535,2018-06-17,Duško Tošić,Serbia,0.0,0,0,0
WC2018,7535,2018-06-17,Aleksandar Kolarov,Serbia,0.0174,1,0,1
WC2018,7535,2018-06-17,Dušan Tadić,Serbia,0.0,0,0,0
WC2018,7535,2018-06-17,Luka Milivojević,Serbia,0.0,0,0,0
WC2018,7535,2018-06-17,Nemanja Matić,Serbia,0.0783,0,0,0
WC2018,7535,2018-06-17,Adem Ljajić,Serbia,0.0,0,0,0
WC2018,7535,2018-06-17,Sergej Milinković-Savić,Serbia,0.1824,0,0,0
WC2018,7535,2018-06-17,Aleksandar Mitrović,Serbia,0.7908,0,0,0
WC2018,7535,2018-06-17,Christian Bolaños Navarro,Costa Rica,0.0,0,0,0
WC2018,7535,2018-06-17,Joel Nathaniel Campbell Samuels,Costa Rica,0.0273,0,0,0
WC2018,7535,2018-06-17,Filip Kostić,Serbia,0.9236,0,0,0
WC2018,7535,2018-06-17,Daniel Colindres Solera,Costa Rica,0.0,0,0,0
WC2018,7535,2018-06-17,Antonio Rukavina,Serbia,0.0,0,0,0
WC2018,7535,2018-06-17,Aleksandar Prijović,Serbia,0.0,0,0,0
WC2018,8649,2018-07-06,Néstor Fernando Muslera Micol,Uruguay,0.0,0,0,0
WC2018,8649,2018-07-06,José Martín Cáceres Silva,Uruguay,0.0868,0,0,0
WC2018,8649,2018-07-06,José María Giménez de Vargas,Uruguay,0.0762,0,0,0
WC2018,8649,2018-07-06,Diego Roberto Godín Leal,Uruguay,0.2094,0,0,0
WC2018,8649,2018-07-06,Diego Sebastián Laxalt Suárez,Uruguay,0.0,0,0,0
WC2018,8649,2018-07-06,Lucas Torreira Di Pascua,Uruguay,0.0,0,0,0
WC2018,8649,2018-07-06,Nahitan Michel Nández Acosta,Uruguay,0.0156,0,0,0
WC2018,8649,2018-07-06,Matías Vecino Falero,Uruguay,0.1625,0,0,0
WC2018,8649,2018-07-06,Rodrigo Bentancur Colmán,Uruguay,0.0301,0,0,0
WC2018,8649,2018-07-06,Luis Alberto Suárez Díaz,Uruguay,0.0,0,0,0
WC2018,8649,2018-07-06,Cristhian Ricardo Stuani Curbelo,Uruguay,0.014,0,0,0
WC2018,8649,2018-07-06,Hugo Lloris,France,0.0,0,0,0
WC2018,8649,2018-07-06,Benjamin Pavard,France,0.0064,0,0,0
WC2018,8649,2018-07-06,Raphaël Varane,France,0.1825,1,0,1
WC2018,8649,2018-07-06,Samuel Yves Umtiti,France,0.0,0,0,0
WC2018,8649,2018-07-06,Lucas Hernández Pi,France,0.0074,0,0,0
WC2018,8649,2018-07-06,N'Golo Kanté,France,0.035,0,0,0
WC2018,8649,2018-07-06,Paul Pogba,France,0.0063,0,0,0
WC2018,8649,2018-07-06,Kylian Mbappé Lottin,France,0.1521,0,0,0
WC2018,8649,2018-07-06,Antoine Griezmann,France,0.0422,1,0,1
WC2018,8649,2018-07-06,Corentin Tolisso,France,0.0606,0,0,0
WC2018,8649,2018-07-06,Olivier Giroud,France,0.0461,0,0,0
WC2018,8649,2018-07-06,Maximiliano Gómez González,Uruguay,0.0,0,0,0
WC2018,8649,2018-07-06,Cristian Gabriel Rodríguez Barrotti,Uruguay,0.0986,0,0,0
WC2018,8649,2018-07-06,Jonathan Matías Urretaviscaya da Luz,Uruguay,0.0,0,0,0
WC2018,8649,2018-07-06,Steven N'Kemboanza Mike Christopher Nzonzi,France,0.0,0,0,0
WC2018,8649,2018-07-06,Ousmane Dembélé,France,0.0,0,0,0
WC2018,8649,2018-07-06,Nabil Fekir,France,0.0,0,0,0
WC2018,8658,2018-07-15,Hugo Lloris,France,0.0,0,0,0
WC2018,8658,2018-07-15,Benjamin Pavard,France,0.0,0,0,0
WC2018,8658,2018-07-15,Raphaël Varane,France,0.0,0,0,0
WC2018,8658,2018-07-15,Samuel Yves Umtiti,France,0.0,0,0,0
WC2018,8658,2018-07-15,Lucas Hernández Pi,France,0.0,0,0,0
WC2018,8658,2018-07-15,Paul Pogba,France,0.1385,1,0,1
WC2018,8658,2018-07-15,N''Golo Kanté,France,0.0,0,0,0
WC2018,8658,2018-07-15,Kylian Mbappé Lottin,France,0.0634,1,0,1
WC2018,8658,2018-07-15,Blaise Matuidi,France,0.0,0,0,0
WC2018,8658,2018-07-15,Antoine Griezmann,France,0.0334,0,1,1
WC2018,8658,2018-07-15,Olivier Giroud,France,0.0695,0,0,0
WC2018,8658,2018-07-15,Danijel Subašić,Croatia,0.0,0,0,0
WC2018,8658,2018-07-15,Šime Vrsaljko,Croatia,0.0223,0,0,0
WC2018,8658,2018-07-15,Dejan Lovren,Croatia,0.1018,0,0,0
WC2018,8658,2018-07-15,Domagoj Vida,Croatia,0.2688,0,0,0
WC2018,8658,2018-07-15,Ivan Strinić,Croatia,0.0,0,0,0
WC2018,8658,2018-07-15,Marcelo Brozović,Croatia,0.0,0,0,0
WC2018,8658,2018-07-15,Luka Modrić,Croatia,0.0,0,0,0
WC2018,8658,2018-07-15,Ivan Rakitić,Croatia,0.119,0,0,0
WC2018,8658,2018-07-15,Ante Rebić,Croatia,0.209,0,0,0
WC2018,8658,2018-07-15,Ivan Perišić,Croatia,0.1962,1,0,1
WC2018,8658,2018-07-15,Mario Mandžukić,Croatia,0.5632,1,0,1
WC2018,8658,2018-07-15,Steven N''Kemboanza Mike Christopher Nzonzi,France,0.0,0,0,0
WC2018,8658,2018-07-15,Andrej Kramarić,Croatia,0.0,0,0,0
WC2018,8658,2018-07-15,Corentin Tolisso,France,0.0,0,0,0
WC2018,8658,2018-07-15,Marko Pjaca,Croatia,0.0,0,0,0
WC2018,8658,2018-07-15,Nabil Fekir,France,0.0096,0,0,0
WC2018,7582,2018-07-01,David de Gea Quintana,Spain,0.0,0,0,0
WC2018,7582,2018-07-01,José Ignacio Fernández Iglesias,Spain,0.0,0,0,0
WC2018,7582,2018-07-01,Gerard Piqué Bernabéu,Spain,0.1555,0,1,1
WC2018,7582,2018-07-01,Sergio Ramos García,Spain,0.0728,0,1,1
WC2018,7582,2018-07-01,Jordi Alba Ramos,Spain,0.1254,0,0,0
WC2018,7582,2018-07-01,Jorge Resurrección Merodio,Spain,0.012,0,0,0
WC2018,7582,2018-07-01,Sergio Busquets i Burgos,Spain,0.0955,0,0,0
WC2018,7582,2018-07-01,Marco Asensio Willemsen,Spain,0.1539,0,0,0
WC2018,7582,2018-07-01,Francisco Román Alarcón Suárez,Spain,0.032,0,0,0
WC2018,7582,2018-07-01,David Josué Jiménez Silva,Spain,0.1679,0,0,0
WC2018,7582,2018-07-01,Diego da Silva Costa,Spain,0.1489,0,0,0
WC2018,7582,2018-07-01,Igor Akinfeev,Russia,0.0,0,0,0
WC2018,7582,2018-07-01,Ilya Kutepov,Russia,0.0,0,0,0
WC2018,7582,2018-07-01,Sergei Ignashevich,Russia,0.0,0,1,1
WC2018,7582,2018-07-01,Fedor Kudryashov,Russia,0.0,0,0,0
WC2018,7582,2018-07-01,Mário Figueira Fernandes,Russia,0.0,0,0,0
WC2018,7582,2018-07-01,Daler Kuzyaev,Russia,0.0,0,0,0
WC2018,7582,2018-07-01,Roman Zobnin,Russia,0.0235,0,0,0
WC2018,7582,2018-07-01,Yuri Zhirkov,Russia,0.0069,0,0,0
WC2018,7582,2018-07-01,Aleksandr Samedov,Russia,0.0,0,0,0
WC2018,7582,2018-07-01,Artem Dzyuba,Russia,0.0627,0,1,1
WC2018,7582,2018-07-01,Aleksandr Golovin,Russia,0.1344,0,1,1
WC2018,7582,2018-07-01,Vladimir Granat,Russia,0.0,0,0,0
WC2018,7582,2018-07-01,Denis Cheryshev,Russia,0.221,0,1,1
WC2018,7582,2018-07-01,Fyodor Smolov,Russia,0.0328,0,1,1
WC2018,7582,2018-07-01,Andrés Iniesta Luján,Spain,0.1092,0,1,1
WC2018,7582,2018-07-01,Daniel Carvajal Ramos,Spain,0.0827,0,0,0
WC2018,7582,2018-07-01,Iago Aspas Juncal,Spain,0.0596,0,0,0
WC2018,7582,2018-07-01,Aleksandr Erokhin,Russia,0.1414,0,0,0
WC2018,7582,2018-07-01,Rodrigo Moreno Machado,Spain,0.2258,0,0,0
WC2018,7552,2018-06-23,Thibaut Courtois,Belgium,0.0,0,0,0
WC2018,7552,2018-06-23,Toby Alderweireld,Belgium,0.1217,0,0,0
WC2018,7552,2018-06-23,Anga Dedryck Boyata,Belgium,0.0,0,0,0
WC2018,7552,2018-06-23,Jan Vertonghen,Belgium,0.0,0,0,0
WC2018,7552,2018-06-23,Thomas Meunier,Belgium,0.0551,0,0,0
WC2018,7552,2018-06-23,Kevin De Bruyne,Belgium,0.0,0,0,0
WC2018,7552,2018-06-23,Axel Witsel,Belgium,0.1295,0,0,0
WC2018,7552,2018-06-23,Yannick Ferreira Carrasco,Belgium,0.2366,0,0,0
WC2018,7552,2018-06-23,Dries Mertens,Belgium,0.0,0,0,0
WC2018,7552,2018-06-23,Eden Hazard,Belgium,1.2569,1,1,2
WC2018,7552,2018-06-23,Romelu Lukaku Menama,Belgium,0.5326,2,0,2
WC2018,7552,2018-06-23,Farouk Ben Mustapha,Tunisia,0.0,0,0,0
WC2018,7552,2018-06-23,Dylan Daniel Mahmoud Bronn,Tunisia,0.1591,1,0,1
WC2018,7552,2018-06-23,Syam Ben Youssef,Tunisia,0.0,0,0,0
WC2018,7552,2018-06-23,Yassine Meriah,Tunisia,0.0,0,0,0
WC2018,7552,2018-06-23,Ali Maâloul,Tunisia,0.0,0,0,0
WC2018,7552,2018-06-23,Ellyes Joris Skhiri,Tunisia,0.0,0,0,0
WC2018,7552,2018-06-23,Ferjani Sassi,Tunisia,0.0889,0,0,0
WC2018,7552,2018-06-23,Saîf-Eddine Khaoui,Tunisia,0.0344,0,0,0
WC2018,7552,2018-06-23,Fakhreddine Ben Youssef,Tunisia,0.1517,0,0,0
WC2018,7552,2018-06-23,Wahbi Khazri,Tunisia,0.5079,1,0,1
WC2018,7552,2018-06-23,Anice Badri,Tunisia,0.1706,0,0,0
WC2018,7552,2018-06-23,Hamdi Nagguez,Tunisia,0.0,0,0,0
WC2018,7552,2018-06-23,Yohan Benalouane,Tunisia,0.0,0,0,0
WC2018,7552,2018-06-23,Marouane Fellaini-Bakkioui,Belgium,0.0,0,0,0
WC2018,7552,2018-06-23,Naïm Sliti,Tunisia,0.0757,0,0,0
